Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
kraken-pre-game-champagne-sanctuary,Kraken Pregame Champagne Sanctuary,"<p>The perfect place to sport your jersey and sip bottomless bubbles before the puck drops. </p>
<p><meta charset=""utf-8""><span>Join us at the fatcork cave for an elevated and intimate pregame tasting experience away from the sports-bar fray! Plus, we bet you'll get a killer parking spot before the rush of fans. The best part is that you're only an 8 minute walk to the arena!</span></p>",Event,Arts & Entertainment > Event Tickets,Event,"",false,Ticket Type,General Admission,,,,,"",0.0,shopify,deny,manual,100.00,,false,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/KrakenTicket.jpg?v=1683754403,1,,false,,"The perfect place to sport your jersey and sip bottomless bubbles before the puck drops. Join us at the fatcork cave for an elevated and intimate pregame tasting experience away the sports-bar fray! Plus, we bet you'll get a killer parking spot before the rush of fans. The best part is that you're only an 8 minute walk to the arena",,,,,,,,,,,,,lb,,,true,true,,,draft
wine-tote-bag,Champagne Bottle Picnic Tote,"<meta charset=""utf-8"">
<p class=""p1""><meta charset=""utf-8""><span>Fatcork co-founders Abby &amp; Bryan Maletis pop into </span><a href=""https://starkmade.com/pages/the-flagship"" data-saferedirecturl=""https://www.google.com/url?q=https://starkmade.com/pages/the-flagship&amp;source=gmail&amp;ust=1683835665612000&amp;usg=AOvVaw2lvAjiFidfn1QAmquzLnpr"" data-mce-href=""https://starkmade.com/pages/the-flagship"" target=""_blank""><span>J.Stark</span></a><span>, a Charleston, S.C.-based bags and leather goods shop, whenever they are down south visiting Abby's family.</span></p>
<p class=""p1""><span> Now, we’re all excited about our very own custom collaboration with the brand. The fatcork Champagne Bottle Tote by J.Stark will soon become your go-to for bringing your bubbles to all your picnics, BBQs and beach days. </span></p>
<p class=""p1""><strong>The details:</strong></p>
<p class=""p1""><meta charset=""utf-8""><span>The tote features interior pockets (tailor made for your bottles of bub), exterior pockets (a perfect fit for cheese knives, Champagne stoppers and other accessories) and plenty of room for a blanket, snacks and glassware to go. </span></p>
<p><strong>Product details: </strong></p>
<ul>
<ul>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Canvas bag in Olive color</span></p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Wickett &amp; Craig English bridle leather handles</span></p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Collapsible bottle sleeves</span></p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Three-bottle capacity</span></p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span></span>Reinforced bottom</p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr"">Antique brass hardware</p>
</li>
<li dir=""ltr"">
<p role=""presentation"" dir=""ltr"">Woven fatcork label</p>
</li>
</ul>
</ul>
<p> </p>
<p><meta charset=""utf-8""><i>Disclaimer: bottles and merchandise not included</i></p>",fatcork,Apparel & Accessories,Merchandise,"Merchandise, spo-default, spo-disabled",true,Title,Default Title,,,,,JSTARKTOTE,907.18474,shopify,deny,manual,90.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/files/IMG_7434-Edir2_389a2931-b79b-4380-914c-39a2b43e288d.jpg?v=1686096484,1,,false,,,,,,,,,,,,,,,lb,,53.80,true,true,,,active
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/IMG_7598-Edit1.jpg?v=1686096726,2,,,,,,,,,,,,,,,,,,,,,,,,
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/IMG_7546-Edit2.jpg?v=1686096726,3,,,,,,,,,,,,,,,,,,,,,,,,
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/IMG_7583-Edit1.jpg?v=1686096726,4,,,,,,,,,,,,,,,,,,,,,,,,
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/IMG_7502-Edit1.jpg?v=1686096726,5,,,,,,,,,,,,,,,,,,,,,,,,
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/BryanMaletisFatcorkChampagne_JStark.png?v=1686096726,6,,,,,,,,,,,,,,,,,,,,,,,,
wine-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/files/MaletisFamily-FatcorkChampagne1.png?v=1686096484,7,,,,,,,,,,,,,,,,,,,,,,,,
blanc-de-blancs-premier-cru-millesime-2016-jeroboam,Blanc De Blancs Premier Cru Millésime 2016 Jeroboam,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SEE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Lemon yellow with gold flecks </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SMELL: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Toasted brioche and sherry-like aromas </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">TASTE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Caramel, ripe stone fruit, toasty bread and white flowers with minerality that punches through the round, rich mouthfeel</span></p>
<b data-mce-fragment=""1"">PAIR: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pour this bottle for family and friends at a clambake or lobster boil. </span>",Gimonnet-Oger,,Large Format,"ABV-12, Bottle Size_Large Format, Grower_Gimonnet-Oger, Inventory, REGION-CÔTE DES BLANCS, Single Bottles, spo-default, spo-disabled, VINTAGE-100% 2016",false,Title,Default Title,,,,,GO16J,7257.47792,shopify,deny,manual,429.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/files/Fatcork_GOBBJ_644a46e2-6075-49eb-8c32-7b7cbc1ad683.jpg?v=1683228829,1,,false,,,,,,,,,,,,,,,lb,,202.80,true,false,,,draft
may-2023-merrymakers-intro,MAY 2023: Merrymakers - INTRO,"<ul>
<li>JBBN</li>
<li>AREB</li>
<li>DDRO</li>
<li>ALEB</li>
<li>MGRON</li>
<li>GORE</li>
<li>HDBB2</li>
<li>HDBBN2</li>
<li>PLBB17</li>
<li>DDBA</li>
<li>EDES</li>
<li>ARRO</li>
</ul>
<p>+ Stopper</p>
<p>+ Welcome booklet</p>
<p>+ Intro Experience Card</p>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189563957292-TYPE-BOX, VARIANT-41189563957292-UNIT-ML, VARIANT-41189563957292-VOLUME-9000.0",false,Title,Default Title,,,,,MAY23_MM_INTRO,21772.43376,shopify,deny,manual,749.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,416.64,true,false,,,active
may-2023-merrymakers-no-nature,MAY 2023: Merrymakers (NO NATURE),"<ul>
<li>JBEB</li>
<li>AREB</li>
<li>DDRO</li>
<li>ALEB</li>
<li>PRBT</li>
<li>GORE</li>
<li>HDBB2</li>
<li>HDBN</li>
<li>ECBB2</li>
<li>DDBA</li>
<li>EDES</li>
<li>ARRO</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189549047852-TYPE-BOX, VARIANT-41189549047852-UNIT-ML, VARIANT-41189549047852-VOLUME-9000.0",false,Title,Default Title,,,,,MAY23_MM_NONATURE,21772.43376,shopify,deny,manual,749.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,378.45,true,false,,,active
may-2023-merrymakers-no-rose,MAY 2023: Merrymakers (NO ROSE),"<ul>
<li>JBBN</li>
<li>AREB</li>
<li>DDBR</li>
<li>ALEB</li>
<li>PRBT</li>
<li>GORE</li>
<li>HDBB2</li>
<li>HDBBN2</li>
<li>PLBB17</li>
<li>DDBA</li>
<li>EDES</li>
<li>JBEB</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189539414060-UNIT-ML, VARIANT-41189539414060-VOLUME-9000.0",false,Title,Default Title,,,,,MAY23_MM_NOROSE,21772.43376,shopify,deny,manual,749.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,391.46,true,false,,,active
may-2023-merrymakers,MAY 2023: Merrymakers,"<ul>
<li>JBBN</li>
<li>AREB</li>
<li>DDRO</li>
<li>ALEB</li>
<li>MGRON</li>
<li>GORE</li>
<li>HDBB2</li>
<li>HDBBN2</li>
<li>
<em>PLBB18</em> --&gt; <strong>PLBB17</strong>
</li>
<li>DDBA</li>
<li>EDES</li>
<li>ARRO</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189525553196-TYPE-BOTTLE, VARIANT-41189525553196-UNIT-ML, VARIANT-41189525553196-VOLUME-9000.0",false,Title,Default Title,,,,,MAY23_MM_STANDARD,21772.43376,shopify,deny,manual,749.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,413.64,true,false,,,active
may-2023-frequent-fizzers-no-nature,MAY 2023: Frequent Fizzers (NO NATURE),"<meta charset=""utf-8"">
<ul>
<li>JBEB</li>
<li>AREB</li>
<li>DDRO<br>
</li>
<li>ALEB</li>
<li>PRBT</li>
<li>GORE</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189517754412-UNIT-ML, VARIANT-41189517754412-VOLUME-4500.0",false,Title,Default Title,,,,,MAY23_FF_NONATURE,10886.21688,shopify,deny,manual,389.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,155.02,true,false,,,active
may-2023-frequent-fizzers-no-rose,MAY 2023: Frequent Fizzers (NO ROSE),"<meta charset=""utf-8"">
<ul>
<li>JBEB</li>
<li>AREB</li>
<li>DDBR</li>
<li>ALEB</li>
<li>PRBT</li>
<li>GORE</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189505695788-UNIT-ML, VARIANT-41189505695788-VOLUME-4500.0",false,Title,Default Title,,,,,MAY23_FF_NOROSE,10886.21688,shopify,deny,manual,389.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,153.33,true,false,,,active
may-2023-frequent-fizzers-intro,MAY 2023: Frequent Fizzers - INTRO,"<meta charset=""utf-8"">
<ul>
<li>JBEB</li>
<li>AREB</li>
<li>DDRO<br>
</li>
<li>ALEB</li>
<li>MGRON</li>
<li>GORE</li>
</ul>
<p>+ Stopper</p>
<p>+ Welcome booklet</p>
<p>+ Intro Experience Card</p>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189478137900-TYPE-BOX, VARIANT-41189478137900-UNIT-ML, VARIANT-41189478137900-VOLUME-4500.0",false,Title,Default Title,,,,,MAY23_FF_INTRO,10886.21688,shopify,deny,manual,389.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,160.05,true,false,,,active
may-2023-frequent-fizzers,MAY 2023: Frequent Fizzers,"<meta charset=""utf-8"">
<ul>
<li>JBEB</li>
<li>ALPN</li>
<li>DDRO<br>
</li>
<li>ALEB</li>
<li>MGRON</li>
<li>GORE</li>
</ul>",fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189467783212-TYPE-BOX, VARIANT-41189467783212-UNIT-ML, VARIANT-41189467783212-VOLUME-4500.0",false,Title,Default Title,,,,,MAY23_FF_STANDARD,10886.21688,shopify,deny,manual,389.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,169.74,true,false,,,active
may-2023-weekenders-no-rose,MAY 2023: Weekenders (NO ROSE),"<ul>
<li>JBEB</li>
<li>
<span style=""color: #808080;"">AREB</span><span data-mce-fragment=""1""> </span>--&gt; ALPN as of 6/21/23</li>
<li>DDBR (NO DDRO!)<br>
</li>
<li>ALEB</li>
</ul>",Fatcork,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Club package,"ABV-12, May 2023 Allocation, Summer Release 2023, VARIANT-41189452054572-TYPE-BOX, VARIANT-41189452054572-UNIT-ML, VARIANT-41189452054572-VOLUME-3000.0",false,Title,Default Title,,,,,MAY23_WK_NOROSE,7257.47792,shopify,deny,manual,264.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,112.35,true,false,,,active
11-12-13-20-brut-nature,"11, 12, 13 ... 20 Brut Nature","<p><b>SEE: </b><span style=""font-weight: 400;"">Gold with flecks of navel orange</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Hazelnut husk, orchard fruit and white flowers</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Candied lemon rind, tart acidity and notes of bruised yellow apple and baking spice</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pour these bubbles with flakey breakfast pastries filled with custard or fruity jam, a hunk of crusty baguette with soft cheese and spiced nuts, or rich, spicy takeout from your favorite Indian restaurant.</span></p>
<p><span style=""font-weight: 400;""><meta charset=""utf-8"">
<em>This au naturel beauty is the product of a perpetual solera system, whereby the wine of each new vintage is added to an existing reserve. This specific cuvée is the blend of vintages 2011 through 2017 from all the domaine’s parcels.</em></span></p>
<style><!--
.tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}
--></style>",Ruppert Leroy,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Ruppert Leroy, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, VARIANT-41187831054380-TYPE-BOTTLE, VARIANT-41187831054380-UNIT-ML, VARIANT-41187831054380-VOLUME-750.0, VINTAGE-BLEND OF ALL VINTAGES FROM 2011-2020",false,Title,Default Title,,,,,RLBN20,1814.36948,shopify,deny,manual,98.00,,true,true,"",,,,false,Brut Nature Champagne by Ruppert Leroy | 11-12-13-1 Brut Nature | fatcork,"Ruppert-Leroy makes Champagne with history. The 11, 12, 13...19 Brut Nature includes champagne from every vintage since 2011 coming from the Aube french region.",Champagne,,,,new,true,,,,,,,lb,,50.70,true,true,,,draft
papillon-2020,Papillon 2020,"<p><b>SEE: </b><span style=""font-weight: 400;"">Copper with daffodil-yellow reflections</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Apple skin, fallen white rose petals and roasted chestnuts</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Ripe yellow apple and bruised stone fruit with fresh, lemony acidity and a long mineral finish</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pair this bottle with grilled peaches drizzled in balsamic and mint, spit-roasted pork shoulder with tangy South Carolina barbecue sauce and a fresh corn, and tomato salad sprinkled with goat cheese. </span><br></p>",Ruppert Leroy,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Bottle Size_Standard, Brut Nature, Dosage_Brut Nature (0-3 g/l), Grower_Ruppert Leroy, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, VARIANT-41187829055532-TYPE-BOTTLE, VARIANT-41187829055532-UNIT-ML, VARIANT-41187829055532-VOLUME-750.0, VINTAGE-100% 2012",false,Title,Default Title,,,,,RLPA20,1814.36948,shopify,deny,manual,128.00,,true,true,"",,,,false,Papillon | Blanc de Noirs Champagne by Ruppert Leroy | fatcork,Unwind with a glass of Papillon by Ruppert Leroy. This smooth and elegant sparkling wine is sure to please any palate. Order yours today in fatcork!,Champagne,,,,new,true,,,,,,,lb,,61.34,true,true,,,draft
martin-fontaine-2019,Martin-Fontaine 2019,"<p><b>SEE: </b><span style=""font-weight: 400;"">Pale hay with a metallic glimmer and exquisite clarity</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Daffodils, green grass, sun-baked peach skins, dried apricots and golden yellow apples with a kiss of caramel and fresh-husked walnuts</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Salt water taffy, vanilla bean and toast followed by lime zest and green pear, dried stone fruits and lingering minerality</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Share this delightful Champagne alongside aged nutty, crumbly cheese, fresh figs and candied nuts. Or make it the star of your second course: fiocchetti with blue cheese, pear and crushed walnuts.</span></p>
<p><em>The grapes for the cuvée come from a parcel of vineyard perched at the top of a hill with sun exposure from the south and southwest. The name “Martin-Fontaine” is derived from “Mort Fontaine,” French for “dead fountain,” and refers to an old water source at the bottom of the hill. Ruppert-Leroy produces only 3,500 bottles of this cuvée each year. </em></p>
<p><em>Organic production. Clay-Limestone soil with a majority of white limestone. Elevage in barrels sur lie for 6 months, then 2 years in bottle ‘sur lattes’.</em></p>",Ruppert Leroy,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Ruppert Leroy, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, VARIANT-41187813687340-TYPE-BOTTLE, VARIANT-41187813687340-UNIT-ML, VARIANT-41187813687340-VOLUME-750.0, VINTAGE-100% 2019",false,Title,Default Title,,,,,RLMF19,1814.36948,shopify,deny,manual,122.00,,true,true,"",,,,false,Martin-Fontaine 2019,,Champagne,,,,new,true,,,,,,,lb,,61.34,true,true,,,draft
les-cognaux-brut-nature-2020,Les Cognaux Brut Nature 2020,"<p><b>SEE: </b><span style=""font-weight: 400;"">Gold with </span><span style=""font-weight: 400;"">brilliant clarity </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Golden raspberry, summer strawberries, peony and rose</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Fleshy stone fruit, apple seed, raw almond and soft brioche followed by pomegranate and green herbs. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pop this bottle alongside a runny omelette with toast and potatoes or with rich, comfort foods like soft goat cheese and fresh figs with warm honey and stuffed pasta shells with whipped ricotta and herbs. </span><br></p>",Ruppert Leroy,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Badge: New Vintage!, Bottle Size_Standard, Brut Nature, Dosage_Brut Nature (0-3 g/l), Grower_Ruppert Leroy, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VINTAGE-100% 2020",false,Title,Default Title,,,,,RLLC20,1814.36948,shopify,deny,manual,118.00,,true,true,"",,,,false,Les Cognaux Brut Nature 2019 | Blanc de Noirs Champagne by Ruppert Leroy | fatcork,"Indulge in the Les Cognaux Brut Nature champagne from fatcork. This is perfect for any occasion, with a smooth and refreshing taste that's sure to please. ",Champagne,,,,new,true,,,,,,,lb,,59.15,true,true,,,draft
fosse-grely-brut-nature-2020,Fosse Grely Brut Nature 2020,"<p><b>SEE: </b><span style=""font-weight: 400;"">Golden honey with a frothy mousse </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Red fruit, peach leaves and tuberose petals</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Bing cherry, red anjou pear followed by a burst of fresh citrus. Silky with a pronounced mineral finish.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">These bubbles shine on their own or with a light crunchy snack of seedy crackers and hard cheese. This bottle is also a knockout pairing with white fish baked in parchment with fresh herbs and lemon butter. </span></p>
<p><em>Fosse-Grely is the largest parcel of their the domaine. The name ""Fosse"", french for ditch, and ""Grely"" an old regional term for gravel speak to the terroir of this plot of grapes, the first parcel to be planted back in the 1980s by Gérard, Bénédicte's father.</em></p>
<p><em>Each year, Ruppert-Leroy produces only 7,000 bottles of this nuanced cuvée, named after the Fosse-Grely vineyard. Squeezed from grapes grown in rich, red clay-limestone soil, the juice rests sur lie for six months in stainless steel, and it ages for an additional two years in the bottle before disgorgement.</em></p>",Ruppert Leroy,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Bottle Size_Standard, Brut Nature, Dosage_Brut Nature (0-3 g/l), Grower_Ruppert Leroy, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VARIANT-41187748020268-TYPE-BOTTLE, VARIANT-41187748020268-UNIT-ML, VARIANT-41187748020268-VOLUME-750.0, VINTAGE-100% 2020",false,Title,Default Title,,,,,RLFG20,1814.36948,shopify,deny,manual,118.00,,true,true,"",,,,false,,,Champagne,,,,new,true,,,,,,,lb,,59.15,true,true,,,draft
mepetit-2019,Mepetit 2019,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SEE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Soft, antique blond with piercing bubbles</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SMELL: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Glazed doughnuts, lemon curd and wet rock. Subtle notes of roasted nuts and cedar chips.</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">TASTE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Bright citrus and pineapple with a hint of quince. Sweet and sour followed by a grassy finish.</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">PAIR: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Enjoy this bubbling beauty with </span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">chicken Caesar salad and roasted potatoes. A lobster roll or creamy dishes like cacio e pepe and fettucini Alfredo would also make a perfect pairing.</span></p>",Piollot Père et Fils,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Inventory, spo-default, spo-disabled, VARIANT-41187100000300-UNIT-ML, VARIANT-41187100000300-VOLUME-750.0, VINTAGE-100% 2019",true,Title,Default Title,,,,,PLAM19,1814.36948,shopify,deny,manual,96.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/files/PiollotChampagneMepetit2019.jpg?v=1683914028,1,,false,Mepetit | Champagne by Piollot Pere et Fils | fatcork,Treat yourself to the delicious and sophisticated Mépetit champagne by Piollot Pere et Fils. Order now and indulge in its rich and complex flavors at fatcork. ,,,,,,,,,,,,,lb,,48.82,true,true,,,active
